activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,22779066,[],CHEMBL4706776,Inhibition of CYP2C19 in human liver microsomes using isoform-specific probe substrates in presence of NADPH-generating system by LC-MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,Cc1cc(NC2CCc3cc(Br)ccc3C2)n2nc(C(C)(F)F)nc2n1,,,CHEMBL4706474,J Med Chem,2016.0,,CHEMBL4747214,,CHEMBL4747214,,0,http://www.openphacts.org/units/Nanomolar,3537058,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,20.0
,22779067,[],CHEMBL4706776,Inhibition of CYP2C19 in human liver microsomes using isoform-specific probe substrates in presence of NADPH-generating system by LC-MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,Cc1cc(NC2CCc3ccc(Br)cc3C2)n2nc(C(C)(F)F)nc2n1,,,CHEMBL4706474,J Med Chem,2016.0,,CHEMBL4753862,,CHEMBL4753862,,0,http://www.openphacts.org/units/Nanomolar,3537060,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,20.0
,22779068,[],CHEMBL4706776,Inhibition of CYP2C19 in human liver microsomes using isoform-specific probe substrates in presence of NADPH-generating system by LC-MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,Cc1cc(NC2Cc3cc(F)c(F)cc3C2)n2nc(C(C)(F)F)nc2n1,,,CHEMBL4706474,J Med Chem,2016.0,,CHEMBL4794107,,CHEMBL4794107,,0,http://www.openphacts.org/units/Nanomolar,3537082,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,20.0
,22779818,[],CHEMBL4706944,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(O)C#Cc1cnc(Nc2cnc(C#N)cn2)cc1NC[C@@H]1CNCCO1,,,CHEMBL4706475,J Med Chem,2016.0,,CHEMBL4793954,,CHEMBL4793954,,0,http://www.openphacts.org/units/Nanomolar,3537096,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22779819,[],CHEMBL4706944,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1cnc(Nc2cnc(C#N)cn2)cc1NC[C@@H]1CNCCO1,,,CHEMBL4706475,J Med Chem,2016.0,,CHEMBL4740741,,CHEMBL4740741,,0,http://www.openphacts.org/units/Nanomolar,3537098,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22779820,[],CHEMBL4706944,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc(Nc2cc(NC[C@@H]3CNCCO3)c(C3CC3)cn2)cn1,,,CHEMBL4706475,J Med Chem,2016.0,,CHEMBL4792322,,CHEMBL4792322,,0,http://www.openphacts.org/units/Nanomolar,3537100,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22779821,[],CHEMBL4706944,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(Cl)cn2)cn1,,,CHEMBL4706475,J Med Chem,2016.0,,CHEMBL4754960,,CHEMBL4754960,,0,http://www.openphacts.org/units/Nanomolar,3537101,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22779822,[],CHEMBL4706944,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,,,CHEMBL4706475,J Med Chem,2016.0,,CHEMBL4169078,,CHEMBL4169078,,0,http://www.openphacts.org/units/Nanomolar,3537086,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22791502,[],CHEMBL4709595,Inhibition of CYP2C19 in human liver microsomes preincubated for 10 mins followed by NADPH addition by LC-MS/MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,COc1ccc(C(Oc2ccc(N(CC(=O)O)S(=O)(=O)c3c(C)cc(C)cc3C)c3ccccc23)C(=O)O)cc1,,,CHEMBL4706544,Eur J Med Chem,2020.0,,CHEMBL4740287,,CHEMBL4740287,,0,http://www.openphacts.org/units/Nanomolar,3538974,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22813125,[],CHEMBL4714210,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCC(N2Cc3cc(CNC(=O)C(F)(F)c4ccc(Cl)cc4)ccc3C2=O)C(=O)N1,,,CHEMBL4706692,J Med Chem,2021.0,,CHEMBL4742712,,CHEMBL4742712,5.82,0,http://www.openphacts.org/units/Nanomolar,3543211,=,1,1,=,,IC50,nM,,1530.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,1.53
,22816797,[],CHEMBL4715004,Inhibition of CYP2C19 in human liver microsomes,A,,,BAO_0000190,BAO_0000251,microsome format,Cn1cc(-c2nc3c(-c4ccnc(OC5CC5)c4)cnn3cc2OCCC(C)(C)O)cn1,,,CHEMBL4706744,ACS Med Chem Lett,2021.0,,CHEMBL4751832,,CHEMBL4751832,,0,http://www.openphacts.org/units/Nanomolar,3544064,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22817513,[],CHEMBL4715129,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(O)C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)nc3CC[C@@H]12,,,CHEMBL4706752,ACS Med Chem Lett,2021.0,,CHEMBL4750756,,CHEMBL4750756,,0,http://www.openphacts.org/units/Nanomolar,3544205,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,20.0
,22817514,[],CHEMBL4715129,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(O)CC(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)nc3CC[C@@H]12,,,CHEMBL4706752,ACS Med Chem Lett,2021.0,,CHEMBL4800380,,CHEMBL4800380,4.80,0,http://www.openphacts.org/units/Nanomolar,3544206,=,1,1,=,,IC50,nM,,16000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,16.0
,22817515,[],CHEMBL4715129,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)nc3CC[C@@H]12)C1CCS(=O)(=O)CC1,,,CHEMBL4706752,ACS Med Chem Lett,2021.0,,CHEMBL4744956,,CHEMBL4744956,,0,http://www.openphacts.org/units/Nanomolar,3544207,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,20.0
,22817516,[],CHEMBL4715129,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,C[C@@](O)(CS(C)(=O)=O)C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)nc3CC[C@@H]12,,,CHEMBL4706752,ACS Med Chem Lett,2021.0,,CHEMBL4760466,,CHEMBL4760466,4.72,0,http://www.openphacts.org/units/Nanomolar,3544209,=,1,1,=,,IC50,nM,,19000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,19.0
,22817517,[],CHEMBL4715129,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(O)CC(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,,,CHEMBL4706752,ACS Med Chem Lett,2021.0,,CHEMBL4784900,,CHEMBL4784900,5.11,0,http://www.openphacts.org/units/Nanomolar,3544210,=,1,1,=,,IC50,nM,,7700.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,7.7
,22817518,[],CHEMBL4715129,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12)C1CCS(=O)(=O)CC1,,,CHEMBL4706752,ACS Med Chem Lett,2021.0,,CHEMBL4796103,,CHEMBL4796103,,0,http://www.openphacts.org/units/Nanomolar,3544189,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,20.0
,22817519,[],CHEMBL4715129,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,C[C@](O)(CS(C)(=O)=O)C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,,,CHEMBL4706752,ACS Med Chem Lett,2021.0,,CHEMBL4741364,,CHEMBL4741364,4.82,0,http://www.openphacts.org/units/Nanomolar,3544190,=,1,1,=,,IC50,nM,,15000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,15.0
,22817520,[],CHEMBL4715129,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,C[C@@](O)(CS(C)(=O)=O)C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,,,CHEMBL4706752,ACS Med Chem Lett,2021.0,,CHEMBL4779994,,CHEMBL4779994,4.82,0,http://www.openphacts.org/units/Nanomolar,3544191,=,1,1,=,,IC50,nM,,15000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,15.0
,22818285,[],CHEMBL4715412,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NC(C)=O)C1,,,CHEMBL4706769,ACS Med Chem Lett,2021.0,,CHEMBL4760098,,CHEMBL4760098,,0,http://www.openphacts.org/units/Nanomolar,3544385,>,1,1,>,,IC50,nM,,40000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,40.0
,22818286,[],CHEMBL4715412,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,,,CHEMBL4706769,ACS Med Chem Lett,2021.0,,CHEMBL4781426,,CHEMBL4781426,,0,http://www.openphacts.org/units/Nanomolar,3544387,>,1,1,>,,IC50,nM,,40000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,40.0
,22818287,[],CHEMBL4715412,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(OC(F)(F)F)cc23)C1=O,,,CHEMBL4706769,ACS Med Chem Lett,2021.0,,CHEMBL4746510,,CHEMBL4746510,,0,http://www.openphacts.org/units/Nanomolar,3544388,>,1,1,>,,IC50,nM,,40000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,40.0
,22818584,[],CHEMBL4715564,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1c(=O)n(C[C@H]1CC[C@H](C(=O)O)CC1)c(=O)n2Cc1cccc(C(F)(F)F)c1C#N,,,CHEMBL4706771,ACS Med Chem Lett,2021.0,,CHEMBL4761298,,CHEMBL4761298,4.44,0,http://www.openphacts.org/units/Nanomolar,3544417,=,1,1,=,,IC50,nM,,36000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,36.0
,22841769,[],CHEMBL4719900,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCC1CCc2cc(CCC(N)(CO)CO)ccc2C1,,,CHEMBL4715806,J Med Chem,2016.0,,CHEMBL4750944,,CHEMBL4750944,4.60,0,http://www.openphacts.org/units/Nanomolar,3546808,=,1,1,=,,IC50,nM,,25000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,25.0
,22841770,[],CHEMBL4719900,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(CO)C3)ccc2C1,,,CHEMBL4715806,J Med Chem,2016.0,,CHEMBL3806158,BMS-986104,CHEMBL3806158,,0,http://www.openphacts.org/units/Nanomolar,3546806,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,20.0
,22843162,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4720200,Inhibition of human liver microsome CYP2C19 using omeprazole as substrate incubated for 5 mins followed by NADPH addition and further incubated for 10 mins in shaking water bath by LC-MS/MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,C=CC(=O)N1CCC(Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,,,CHEMBL4715815,Eur J Med Chem,2018.0,,CHEMBL4755698,,CHEMBL4755698,4.38,0,http://www.openphacts.org/units/Nanomolar,3546961,=,1,1,=,,IC50,nM,,41660.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,41.66
,22844173,[],CHEMBL4721159,Inhibition of human CYP2C19 using omeprazole as substrate,A,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,,,CHEMBL4715818,Bioorg Med Chem,2018.0,,CHEMBL4750196,,CHEMBL4750196,,0,http://www.openphacts.org/units/Nanomolar,3547022,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,50.0
,22845424,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL4721725,Inhibition of human liver microsome CYP2C19 using mephenytoin as substrate incubated for 20 mins by LC-MS/MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,,,CHEMBL4715822,Eur J Med Chem,2018.0,,CHEMBL3301620,TEMSAVIR,CHEMBL3301620,4.60,0,http://www.openphacts.org/units/Nanomolar,3547082,=,1,1,=,,IC50,nM,,25000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,25.0
,22845425,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL4721725,Inhibition of human liver microsome CYP2C19 using mephenytoin as substrate incubated for 20 mins by LC-MS/MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,NC[C@H](NC(=O)c1ccc(-c2ccc(C(F)(F)F)c(F)c2)[nH]1)c1nc(CO)cs1,,,CHEMBL4715822,Eur J Med Chem,2018.0,,CHEMBL4533529,,CHEMBL4533529,,0,http://www.openphacts.org/units/Nanomolar,3547069,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,25.0
,22845426,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL4721725,Inhibition of human liver microsome CYP2C19 using mephenytoin as substrate incubated for 20 mins by LC-MS/MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,NC[C@H](NC(=O)c1ccc(-c2cc(F)c(Cl)c(F)c2)[nH]1)c1nc(CO)cs1,,,CHEMBL4715822,Eur J Med Chem,2018.0,,CHEMBL4761836,,CHEMBL4761836,,0,http://www.openphacts.org/units/Nanomolar,3547085,>,1,1,>,,IC50,nM,,25000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,25.0
,22848294,[],CHEMBL4722656,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,O=C1c2nc3ccccc3n2CCN1CCCCOc1ccc(OC(F)(F)F)cc1,,,CHEMBL4715841,Eur J Med Chem,2020.0,,CHEMBL4780781,,CHEMBL4780781,,0,http://www.openphacts.org/units/Nanomolar,3547459,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22851111,[],CHEMBL4723657,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(OCC#CC#CCOc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,,,CHEMBL4715861,Bioorg Med Chem Lett,2021.0,,CHEMBL4789776,,CHEMBL4789776,,0,http://www.openphacts.org/units/Nanomolar,3548040,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,50.0
,22851112,[],CHEMBL4723657,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(N[C@H]3CC[C@H](Nc4ncnc5cc(OC)c(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc45)CC3)ncnc2cc1OC)C(C)(C)C,,,CHEMBL4715861,Bioorg Med Chem Lett,2021.0,,CHEMBL4753756,,CHEMBL4753756,4.45,0,http://www.openphacts.org/units/Nanomolar,3548034,=,1,1,=,,IC50,nM,,35700.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,35.7
,22856887,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL4725049,Inhibition of human liver microsome CYP2C19 using S-mephenytoin as substrate incubated for 20 mins by LC-MS/MS with HPLC analysis,A,,,BAO_0000190,BAO_0000251,microsome format,Nc1cc(F)c(S(=O)(=O)N2CCC(O)CC2)cc1C(=O)Nc1ccc(F)c(C(F)F)c1,,,CHEMBL4715925,ACS Med Chem Lett,2021.0,,CHEMBL4754334,,CHEMBL4754334,4.72,0,http://www.openphacts.org/units/Nanomolar,3548952,=,1,1,=,,IC50,nM,,19000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,19.0
,22856888,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL4725049,Inhibition of human liver microsome CYP2C19 using S-mephenytoin as substrate incubated for 20 mins by LC-MS/MS with HPLC analysis,A,,,BAO_0000190,BAO_0000251,microsome format,Nc1cc(F)c(S(=O)(=O)N2CCC(O)CC2)cc1C(=O)Nc1ccc(F)c(F)c1,,,CHEMBL4715925,ACS Med Chem Lett,2021.0,,CHEMBL4761323,,CHEMBL4761323,4.74,0,http://www.openphacts.org/units/Nanomolar,3548947,=,1,1,=,,IC50,nM,,18300.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,18.3
,22857216,[],CHEMBL4725125,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(O[C@H]2CC[C@H](C(C)(C)C)CC2)c(CN2CCC(C(=O)O)CC2)c2ccccc12,,,CHEMBL4715931,ACS Med Chem Lett,2021.0,,CHEMBL4748198,,CHEMBL4748198,,0,http://www.openphacts.org/units/Nanomolar,3549055,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,10.0
,22857782,[],CHEMBL4725204,Inhibition of recombinant human CYP2C19,A,,,BAO_0000190,BAO_0000357,single protein format,CCC(c1nc2ncc(Cl)cc2[nH]1)[C@H]1CC[C@@H](c2ccnc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL4715934,ACS Med Chem Lett,2021.0,,CHEMBL4756822,,CHEMBL4756822,5.95,0,http://www.openphacts.org/units/Nanomolar,3549147,=,1,1,=,,IC50,nM,,1130.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,1.13
,22879837,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL4726707,Inhibition of CYP2C19 in human liver microsomes after 20 mins by LC-MS/MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4CCSCC4)cc3OC[C@@H]12,,,CHEMBL4725282,J Med Chem,2020.0,,CHEMBL4791225,,CHEMBL4791225,4.32,0,http://www.openphacts.org/units/Nanomolar,3550716,=,1,1,=,,IC50,nM,,48200.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,48.2
,22879838,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '20.0'}]",CHEMBL4726707,Inhibition of CYP2C19 in human liver microsomes after 20 mins by LC-MS/MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,N[C@@H]1C[C@H]1c1ccccc1,,,CHEMBL4725282,J Med Chem,2020.0,,CHEMBL1179,,CHEMBL1179,5.23,0,http://www.openphacts.org/units/Nanomolar,3550756,=,1,1,=,,IC50,nM,,5860.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,5.86
,22881577,[],CHEMBL4727230,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,CNCCOc1ccccc1C(C)(C)Nc1nccn(-c2cc(C(=O)NC3CC3)ccc2C)c1=O,,,CHEMBL4725297,Bioorg Med Chem Lett,2020.0,,CHEMBL4792347,,CHEMBL4792347,,0,http://www.openphacts.org/units/Nanomolar,3551120,<,1,1,>,,IC50,nM,,50118.72,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,pIC50,,UO_0000065,,4.3
,22888950,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",CHEMBL4728837,Inhibition of CYP2C19 in human liver microsomes using S-mephenytoin as substrate measured after 15 mins by LC-MS/MS analysis,A,,,BAO_0000190,BAO_0000251,microsome format,Cn1c(=O)n(CC(=O)N2CCC2)c2cc(-c3ccc(C(F)(F)F)s3)cnc21,,,CHEMBL4725355,J Med Chem,2020.0,,CHEMBL4779889,,CHEMBL4779889,,0,http://www.openphacts.org/units/Nanomolar,3552407,<,1,1,<,,IC50,nM,,50000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,50.0
,22891040,[],CHEMBL4729395,Inhibition of CYP2C19 (unknown origin),A,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c([C@H]4C[C@H](O)C4)c(Cl)c32)c(F)cc1F,,,CHEMBL4725368,Bioorg Med Chem Lett,2020.0,,CHEMBL4764602,,CHEMBL4764602,,0,http://www.openphacts.org/units/Nanomolar,3552642,>,1,1,>,,IC50,nM,,50000.0,CHEMBL3622,Homo sapiens,Cytochrome P450 2C19,9606,,,IC50,uM,UO_0000065,,50.0
